9593,Beatdown: Fists of Vengeance,2005,,9,13
9594,Enchanted Arms (JP sales),2007,,4,6
9595,Trine 2,2011,E10+,2,83
9596,Monster Force,2002,E,7,21
9597,Onsei Kanjou Sokuteiki: Kokoro Scan,2007,,6,9
9598,Sid Meier's Railroads!,2006,,8,3
9599,Clock Zero: Shuuen no Ichibyou Portable,2011,,11,324
9600,Trick x Logic: Season 2,2010,,11,4
9601,San Goku Shi DS 3,2010,,12,49
9602,Hakuouki: Zuisouroku,2009,,11,324
9603,Derby Tsuku 5: Derby Uma o Tsukurou!,2006,,1,9
9604,Teenage Zombies: Invasion of the Alien Brain Thingys,2008,E10+,11,154
9605,SD Gundam Force: Showdown!,2004,,7,26
9606,The Treasures of Montezuma,2010,E,5,277
9607,Negima!? 3-Jikanme ~Koi to Mahou to Sekaiju Densetsu~,2006,,11,15
9608,Flow: Urban Dance Uprising,2005,T,6,6
9609,Ailu de Puzzle,2012,,9,13
9610,Real Soccer 2008,2007,E,1,6
9611,Transport Fever,2016,,8,280
9612,True Pinball,1996,,6,84
9613,Stadium Games,2003,,1,154
9614,Power Play Pool,2006,E,1,159
9615,Phantasy Star Online 2 Episode 4: Deluxe Package,2017,,4,9
9616,J-League Pro Striker 2,1994,,1,9
9617,Mahjong Taikai,2004,,6,49
9618,Super Robot Taisen: Scramble Commander the 2nd,2007,,12,57
9619,Stranger of Sword City,2015,T,4,132
9620,Jane's Hotel,2010,E,8,54
9621,Espgaluda II Black Label,2010,,7,361
9622,Hot Potato!,2001,,9,177
9623,World of Goo,2008,E,5,475
9624,Kiniro no Corda 2 f,2009,,4,49
9625,World in Conflict: Complete Edition,2009,T,12,6
9626,Deception III: Dark Delusion,1999,,4,49
9627,Ultimate Game Room,2009,E,6,36
9628,Warhammer: The End Times - Vermintide,2016,,9,476
9629,DoraMoji: Nobita no Kanji Daisakusen,2015,,6,270
9630,Secret Files 2: Puritas Cordis,2009,T,11,42
9631,Half-Minute Hero 2,N/A,,4,71
9632,Cook Wars,2009,E,6,6
9633,Monster Kingdom: Jewel Summoner,2006,T,4,4
9634,Railroad Tycoon 3,2003,E,12,213
9635,Kuroshitsuji: Phantom & Ghost,2009,,9,16
9636,Fushigi no Dungeon: Fuurai no Shiren 5 - Fortune Tower to Unmei no Dice,2010,,4,121
9637,Macross ? Scramble,2016,,9,26
9638,Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Shu-Hen,2010,,11,444
9639,Sega Arcade Gallery,2003,E,6,29
9640,Tao Adventure: Curse Demon,2005,,4,15
9641,"My World, My Way (US sales)",2008,,4,395
9642,S.T.A.L.K.E.R.: Clear Sky,2008,M,7,42
9643,Black Stone: Magic & Steel,2003,,4,29
9644,NHRA Drag Racing: Countdown to the Championship,2007,,3,29
9645,Sins of a Solar Empire: Trinity,2010,T,12,207
9646,Harukanaru Toki no Naka de: Maihitoyo,2006,,11,49
9647,Painkiller: Hell Wars,2006,M,7,320
9648,Housekeeping,N/A,,9,34
9649,My Hero Academia: Battle for All,2016,,9,26
9650,FunkMaster Flex's Digital Hitz Factory,2003,E,6,134
9651,Double Value!: ATV Thunder Ridge Riders / Monster Trucks Mayhem,2007,,3,85
9652,Sangoku Koi Senki: Otome no Heihou!,2012,,11,437
9653,Castlevania Bloodlines,1994,,2,15
9654,Hakuouki: Zuisouroku DS,2011,,11,324
9655,100 Classic Games,2011,,6,144
9656,Luminous Arc 3,2009,,4,215
9657,World in Conflict,2007,T,12,24
9658,XBLAZE Code: Embryo,2013,M,11,222
9659,The Legend of Heroes: Trails in the Sky SC Evolution,2015,,4,275
9660,Rebel Raiders: Operation Nighthawk,2006,E10+,8,477
9661,Astrology DS,2009,,6,42
9662,Zenkoku Dekotora Matsuri,2008,,3,164
9663,Cooking Mama: My Sweets Shop,2014,,8,478
9664,Super Battle For Money Sentouchuu: Kyuukyoku no Shinobu to Battle Player Choujou Kessen!,2016,,9,26
9665,Alienators: Evolution Continues,2001,E,9,5
9666,Onechanbara Z Kagura,2013,,9,59
9667,Dead or Alive Xtreme 3: Venus,2016,,1,49
9668,Gekiatsu!! Pachi Game Tamashi: CR Evangelion - Hajimari no Fukuin,2010,,6,54
9669,Pirates: Duels on the High Seas,2008,E,9,61
9670,PriPara Mezameyo! Megami no Dress Design,2016,,9,198
9671,Sengoku Basara: Sanada Yukimura-Den,2016,,9,13
9672,Marines: Modern Urban Combat,2010,T,7,348
9673,Infamous: First Light,2014,T,9,4
9674,The Idolmaster: Gravure For You! Vol. 4,2012,,6,26
9675,Puyo Pop Fever(us sales),2004,,5,154
9676,Tour de France 2014,2014,E,1,83
9677,Katekyoo Hitman Reborn! DS: Fate of Heat II - Unmei no Futari,2009,,4,215
9678,Deal or No Deal: Special Edition,2010,E,6,75
9679,Asterix & Obelix: Kick Buttix,2004,,9,11
9680,Radiant Silvergun,1998,,7,182
9681,The Night of the Rabbit,2013,,11,401
9682,Bounty Hounds,2006,T,9,26
9683,Care Bears - Care Quest,2005,,9,103
9684,Even in a Game Listen to Me Girls. I Am Your Father!,2012,,9,26
9685,Tokyo Majin Gakuen: Kenfuuchou,2008,,11,215
9686,Challenge Me: Word Puzzles,2011,E10+,5,348
9687,Boboboubo Boubobo: Ougi 87.5 Bakuretsu Hanage Shinken,2002,,9,69
9688,Zatch Bell! Electric Arena,2003,,10,57
9689,A Game of Thrones: Genesis,2011,,12,83
9690,Gothic Universe,2007,M,4,272
9691,Daito Giken Premium Pachi-Slot Collection: Yoshimune,2006,,6,346
9692,Diabolik Lovers: Dark Fate,2015,,9,324
9693,Sky Dancers,2005,,9,68
9694,Deer Drive: Legends,2012,T,9,479
9695,Hotel Giant 2,2008,E,12,272
9696,Gakusen Toshi Asterisk Festa: Houka Kenran,2016,,10,26
9697,Gekiatsu!! Pachi Game Tamashi Max: Evangelion 7 x Seimei no Kodou,2012,,6,480
9698,Caesar III,1998,E,12,24
9699,DarkStar One,2006,T,8,6
9700,Wangan Midnight,2007,,3,106
9701,ESPN NBA 2Night 2002,2002,E,1,15
9702,Kekkaishi: Kokubourou no Kage,2007,,9,26
9703,Mame Goma: Shiro to Kuro no Meikyuu,2012,,9,132
9704,Trap Gunner: Countdown to Oblivion,1998,,12,15
9705,Simple DS Series Vol. 8: The Kanshikikan - Kinkyuu Shutsudou!! Jiken Genba wo Touch Seyo,2006,,11,59
9706,Harukanaru Toki no Naka de Yumenoukihashi Special,2009,,11,49
9707,Duke Nukem 3D: 20th Anniversary World Tour,2016,M,7,481
9708,Tsuyo Kiss: Mighty Heart,2006,,11,482
9709,Sabre Wulf,N/A,E,2,29
9710,Planescape: Torment,1998,T,4,118
9711,Gacharoku,2002,,6,4
9712,Cake Mania: Baker's Challenge,2008,E,5,161
9713,Zoo Vet: Endangered Animals,2008,E10+,8,12
9714,Paddington: Adventures in London,2015,,5,102
9715,Langrisser: Re:Incarnation Tensei,2015,,4,483
9716,Atelier Firis: The Alchemist of the Mysterious Journey,2016,,4,49
9717,Original Story from Fairy Tail: Gekitotsu! Kardia Daiseidou,2011,,4,69
9718,SD Gundam G Generation: Gather Beat 2,2001,,12,26
9719,Battle Engine Aquila,2003,T,7,11
9720,Special Forces: Nemesis Strike,2005,M,7,318
9721,Women's Volleyball Championship,2007,E,1,131
9722,Jikkyou Powerful Pro Yakyuu Wii Ketteiban,2007,,1,15
9723,Rakushou! Pachi-Slot Sengen 5: Rio Paradise,2007,,6,49
9724,Crimson Tears,2004,T,4,13
9725,Battle Assault 3 featuring Gundam Seed,2004,T,9,26
9726,Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Oyashiki-Hen,2008,,8,15
9727,Batman Forever: The Arcade Game,1996,,9,31
9728,Romance of the Three Kingdoms (3DS),2013,,12,49
9729,Living Legends: Frozen Beauty,2014,,9,484
9730,Makai Senki Disgaea 4: Fuuka & Desco-hen Hajime Mashita,2011,,12,132
9731,Superstars V8 Racing,2009,E,3,196
9732,Detective Conan: Phantom Rhapsody,2014,,9,26
9733,Mashiro Iro Symphony: *mutsu-no-hana,2011,,11,452
9734,Monster Guardians,2001,,4,15
9735,Sunday vs Magazine Shuuketsu! Choujou Daikessen,2009,,10,15
9736,An American Tail: Fievel's Gold Rush,2002,,2,231
9737,Magna Carta Portable,2006,,4,57
9738,Diabolik Lovers: More Blood,2013,,11,324
9739,Swords,N/A,T,10,54
9740,Super Dodgeball Brawlers (jp sales),2008,,1,222
9741,Makai Senki Disgaea Portable: Tsuushin Taisen Hajime Mashita,2007,,4,132
9742,Crazy Chicken: Star Karts,2008,E,3,424
9743,JoJo's Bizarre Adventure: Eyes of Heaven,2015,T,10,26
9744,M&Ms Shell Shocked,2001,,9,485
9745,K-On! After School Live!! HD Ver.,2012,,9,9
9746,Metal Gear Solid: The Essential Collection (JP sales),2007,,11,15
9747,Ukiyo no Shishi,2015,,9,26
9748,3D Baseball,1996,,1,148
9749,Pachitte Chonmage Tatsujin 12: Pachinko Ultraman,2007,,6,379
9750,First Queen: Ornic Senki,1994,,4,268
9751,Dream C Club Zero,2011,,8,59
9752,Shining Stars,2008,,9,204
9753,Medabots 9: Metabee / Rokusho,2015,,4,139
9754,The Void,2008,,11,486
9755,Tail Concerto,1998,,11,26
9756,Supreme Ruler: Cold War,2011,RP,12,311
9757,Rise of Nations: Rise of Legends,2006,T,12,2
9758,James Pond: Codename Robocod,2005,,2,98
9759,Yumi's Odd Odyssey,2013,E,2,264
9760,Might & Magic X: Legacy,2014,,4,6
9761,Night Head: The Labyrinth,1995,,11,487
9762,Emma at the Farm,2008,E,11,266
9763,Utawarerumono Portable,2009,,4,316
9764,Gaia Saver Hero Saidai no Sakusen,1994,,4,57
9765,EverBlue 2,2002,E,11,13
9766,Kevin Van Dam: Big Bass Challenge,2010,,1,75
9767,Sacra Terra: Angelic Night,2011,T,5,195
9768,Higurashi no Naku Koro ni Kizuna: Dai-San-Kan - Rasen,2009,,11,80
9769,7 Wonders: Treasures of Seven,2011,,5,195
9770,YoKai Watch Dance: Just Dance Special Version,2015,,6,38
9771,Safari Adventures: Africa,2007,E,11,300
9772,Junior Island Adventure,2011,E,5,54
9773,Clever Kids: Pirates,2008,,6,163
9774,Daito Giken Koushiki Pachi-Slot Simulator: Yoshimune Portable,2006,,6,346
9775,Yumeiro Patissiere: My Sweets Cooking,2010,,8,15
9776,Electroplankton,2005,E,6,1
9777,PowerSlave,1996,,7,148
9778,Championship Manager Season 01/02,2001,,1,22
9779,Project Gotham Racing 2 (JP weekly sales),2003,,9,2
9780,Maximum Racing: Drag & Stock Racer,2010,,3,129
9781,CT Special Forces,2002,T,9,430
9782,Let's Sing 2016,2015,T,9,488
9783,Casino Chaos With Las Vegas Players Collection,2011,T,6,29
9784,Jewel Master: Cradle of Rome,2008,E,5,144
9785,Nancy Drew: Alibi In Ashes,2011,E,11,489
9786,FIFA World Cup: Germany 2006,2006,E,1,8
9787,Crash Time: Autobahn Pusuit,2008,,3,79
9788,Earthworm Jim 2,2002,E,2,24
9789,Angler's Club: Ultimate Bass Fishing 3D,2011,E,1,59
9790,Dungeon Maker: Hunting Ground,2006,E10+,4,395
9791,Zoo Tycoon,2001,,12,2
9792,Tamagotchi no Doki Doki Dream Omisecchi,2013,,8,26
9793,Toushin Toshi,2014,,4,490
9794,Suujin Taisen,2007,,12,1
9795,Street Supremacy,2005,E,3,15
9796,Best Friends Tonight,2010,E10+,6,6
9797,Fritz Chess,2009,,12,42
9798,River King: Mystic Valley (jp sales),2007,,1,71
9799,Beyond the Labyrinth,N/A,,4,54
9800,.hack: Sekai no Mukou ni + Versus,2012,,9,26
9801,Medarot 9: Kabuto Ver. / Kuwagata Ver.,2015,,4,139
9802,Disney Sports Soccer,2002,E,1,15
9803,Cooking Mama 5: Bon Appetit!,2013,,8,478
9804,Mame Goma: Honobo no Nikki,2007,,8,274
9805,Disney's Hide & Sneak,2003,,9,13
9806,Nobunaga no Yabou: Kakushin with Power-Up Kit,2008,,12,49
9807,Astonishia Story,2006,E10+,4,6
9808,Raw Danger!,2006,,9,12
9809,Monster Rancher Hop-A-Bout,2000,,9,49
9810,3DS Classic Collection,2016,,6,9
9811,Custom Beat Battle: Draglade 2,2008,,10,26
9812,Gotouchi Kenkei DS,2006,,6,131
9813,The Sims 2: Glamour Life Stuff,2006,T,8,8
9814,Bikkuriman Daijiten,N/A,,6,34
9815,Accel World: Ginyoku no Kakusei,2012,,11,26
9816,Elf Bowling 1 & 2,2005,,1,154
9817,Turbo: Super Stunt Squad,2013,E,1,59
9818,GunGriffon: Allied Strike,2004,T,8,2
9819,Mystery Case Files: Ravenhearst,2007,E10+,5,83
9820,Vitamin X Evolution,2008,,11,59
9821,Saru! Get You! SaruSaru Daisakusen,2007,,2,4
9822,Barbie and Her Sisters Puppy Rescue,2015,E,9,26
9823,Arthur and the Invisibles,2007,,11,11
9824,The Flintstones: Big Trouble in Bedrock,2001,,2,314
9825,RACE On,2009,E,3,279
9826,PopCap Arcade Vol 2,2009,E10+,6,210
9827,Sekai no Hate Made Itte Q! Chinjuu Hunter Mono no Daibouken,2010,,6,492
9828,Majesty 2: The Fantasy Kingdom Sim,N/A,,8,54
9829,Silverlicious,2012,E,9,178
9830,Smart Girl's Winter Wonderland,2008,E,6,283
9831,BeatMania IIDX 14 Gold,2008,,8,15
9832,Big Ichigeki! Pachi-Slot Taikouryku Universal Museum,1996,,6,493
9833,Toriko: Ultimate Survival,2013,,9,26
9834,Vegas Casino,2007,T,6,300
9835,The Binding of Isaac,2012,,9,54
9836,Madou Monogatari,1998,,4,90
9837,Maximum Racing: GP Classic Racing,2010,E,3,129
9838,Togainu no Chi: True Blood,2008,,11,155
9839,Castlevania: Lords of Shadow - Reverie,2011,,9,15
9840,Onna no Ko to Misshitsu ni Itara **shichau Kamoshirenai,2012,,11,59
9841,Tork: Prehistoric Punk,2005,E,2,2
9842,Chicken Shoot 2,2005,E10+,11,85
9843,Tokyo Xanadu eX+,2016,,4,247
9844,Airship Q,2015,,2,494
9845,A Good Librarian Like a Good Shepherd: Library Party,2015,,9,428
9846,Flipper Critters,2007,E,8,231
9847,River City Super Sports Challenge,2010,T,1,222
9848,Sea Park Tycoon,2010,E,8,277
9849,Underground Pool,2007,E,1,283
9850,Pachinko Kamen Rider: Shocker Zenmetsu Daisakusen,2008,,6,379
9851,Travel Coach: Europe 1,2008,,6,359
9852,Jikandia: The Timeless Land,2010,T,4,324
9853,Classic Dungeon: Fuyoku no Masoujin,2010,,4,132
9854,Rampo,1995,,11,9
9855,Toy Shop,2008,E,8,36
9856,SuperCar Challenge,2009,,3,159
9857,My Pet Shop (JP sales),2008,,8,16
9858,Prison Architect,2016,M,9,495
9859,Hallowed Legends: Samhain,2011,,11,83
9860,Exstetra,2013,,4,243
9861,Hakuoki Zuisouroku Omokage Hana,2015,,9,324
9862,Beastly,2011,E10+,6,54
9863,Gokujou!! Mecha Mote Iinchou: MM My Best Friend!,2010,,8,15
9864,Rome: Total War - Gold Edition,2006,T,12,9
9865,Atelier Shallie Plus: Alchemists of the Dusk Sea,2016,T,4,49
9866,Hiiro no Kakera 2: Hisui no Shizuku,2007,,11,324
9867,Summer Athletics 2009,2009,,1,496
9868,PriPara & Pretty Rhythm: PriPara de Tsukaeru Oshare Item 1450!,2015,,9,26
9869,Sorcery Saga: The Curse of the Great Curry God,2013,T,4,71
9870,Cabela's Big Game Hunter: Pro Hunts,2014,T,7,5
9871,Hajime no Ippo: The Fighting! (2014),2014,,1,26
9872,Dance Factory,2006,E,9,35
9873,Totally Spies!,2005,,2,11
9874,Jig-A-Pix: Wild World,2009,E,5,202
9875,DragonHeart: Fire & Steel,1996,,9,31
9876,Nishijin Pachinko Monogatari 2,1996,,6,497
9877,Hyperdimension Neptunia Re;Birth 2,2014,,9,343
9878,The Legend of Heroes III: Song of the Ocean,2006,E10+,4,26
9879,Combat Mission: Shock Force,2007,T,12,311
9880,Alia's Carnival! Sacrament,2015,,11,498
9881,Mushihimesama Futari Ver 1.5,2009,,7,361
9882,Toaru Majutsu no Kagaku no Ensemble,2013,,11,26
9883,Brothers Conflict: Brilliant Blue,2013,,11,324
9884,Garfield: A Tale of Two Kitties,2006,E,2,103
9885,Men of War,2009,M,12,12
9886,Eyeshield 21: Field Saikyou no Senshi Tachi,2007,,4,1
9887,Fullmetal Alchemist: Brotherhood,N/A,,9,54
9888,Bad Apple Wars,2015,,9,324
9889,To LoveRu Trouble: Waku Waku! Rinkangakkou-Hen,2008,,11,215
9890,House M.D.,2010,T,11,52
9891,thinkSMART FAMILY!,2010,E,6,231
9892,Ultimate Block Party,2004,E,5,12
9893,Last Escort: Club Katze,2010,,11,59
9894,Renai Revenge,2015,,11,499
9895,Mahjong 300,2011,,5,195
9896,Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wei-Hen,2010,,11,444
9897,Konami Classics Series: Arcade Hits,2007,E10+,6,15
9898,Infinite Stratos 2: Ignition Hearts,2014,,11,358
9899,Otometeki Koi Kakumei * Love Revo,2006,,11,467
9900,Super Meat Boy: Ultra Edition!,2011,,2,54
9901,Otomedius Gorgeous,2008,,7,15
9902,Egg Mania: Eggstreme Madness,2002,E,5,189
9903,Alter Ego,1985,T,8,5
9904,Zero Escape: Virtue's Last Reward,2012,M,11,71
9905,Darkstalkers Resurrection,2013,T,10,13
9906,Highschool Terra Story,1998,,11,500
9907,Emergency! Disaster Rescue Squad,2009,,8,161
9908,Neverwinter Nights,2002,T,4,11
9909,Suggoi! Arcana Heart 2,2009,,10,257
9910,Crazy Machines,2008,,5,234
9911,Ebikore Photo Kano Kiss ,2015,,9,275
9912,East India Company Collection,2010,T,6,311
9913,Mother Goose no Himitsu no Yakata,2011,,11,501
9914,Fast & Furious: Showdown,2013,,9,5
9915,Winning Post 7 2009,2009,,1,49
9916,Puzzle & Action: Tant-R,1994,,6,9
9917,Kekkaishi: Kokubourou Shuurai,2008,,9,26
9918,Galleon: Islands of Mystery,2004,T,9,114
9919,Montessori Music,2008,E,6,61
9920,World Sports Competition,2009,,1,69
9921,Shugo Chara! Amunonijiro Chara Change,2008,,9,15
9922,Renai 0 Kilometer,2013,,11,80
9923,Sunny Garcia Surfing,2001,E,1,6
9924,Far East of Eden Shinden,1995,,10,69
9925,Tantei Jinguuji Saburo DS: Kienai Kokoro,2008,,11,222
9926,Lock On: Modern Air Combat,2003,E,8,6
9927,MotorHead,1998,,3,265
9928,Ao no Kanata no Four Rhythm,2016,,11,54
9929,StormLover,2010,,11,59
9930,Gloria Union,2011,,4,92
9931,Gensou Suikoden I & II,2006,,4,15
9932,Worms: WMD,2016,E10+,9,502
9933,Eyeshield 21: DevilBats DevilDays,2006,,4,1
9934,Jyuzaengi: Engetsu Sangokuden,2012,,9,324
9935,Shin Sangoku Musou Online: Kamishou Ranbu,2010,,9,49
9936,Rabbids Land,2012,E10+,6,6
9937,Dancing Blade II: Tears of Eden,1999,,11,15
9938,Kokoro no Kokoron,2011,,6,26
9939,Hiiro no Kakera 3: Aoikuro no Kusabi,2008,,11,324
9940,BeatMania IIDX 13: DistorteD,2007,,8,15
9941,Guild Wars,2005,T,4,43
9942,Go! Go! Hypergrind,2003,,1,92
9943,Great Edo Blacksmith,2014,,11,132
9944,Keshisasu-Kun: Battle Kas-tival,2010,,9,15
9945,Kaidan Restaurant: Zoku! Shin Menu 100-Sen,2011,,6,26
9946,Peak Performance,1997,,3,41
9947,Take On Helicopters,2011,T,8,54
9948,Kyokugen Dasshutsu ADV: Zennin Shiboudesu,2012,,11,121
9949,DokiDoki Majo Shinpan! 2,2008,,11,226
9950,S.L.A.I.: Steel Lancer Arena International,2005,T,8,15
9951,Nacho Libre,2006,E10+,9,36
9952,Power Rangers Super Megaforce ,2014,E10+,9,26
9953,Homeworld 2,2003,T,12,24
9954,Zoboomafoo: Leapin' Lemurs!,2001,,9,503
9955,Dennou Senki Virtual-On Force,2010,,10,9
9956,Nettou! Powerful Koushien,2010,,1,15
9957,Graffiti Kingdom,2004,E,4,12
9958,King Arthur II,2011,,12,311
9959,Armored Core SL: Silent Line Portable,2009,,8,228
9960,Looney Tunes: Galactic Sports,2015,,9,4
9961,To LoveRu Trouble: Doki Doki! Rinkaigakkou-Hen,2008,,11,215
9962,Lethal Enforcers I & II,1996,,7,15
9963,Bubble Bobble Evolution,2006,E,5,71
9964,Klonoa 2: Dream Champ Tournament,2002,E,2,26
9965,Who Wants to be a Millionaire: 1st Edition,2007,,6,6
9966,Minna no Golf Jou Vol.1,2007,,1,4
9967,Ducati World Racing Challenge,2001,E,3,31
9968,Super Collapse! II,2004,,5,36
9969,Pop'n Music 14 Fever!,2007,,6,15
9970,Golden Nugget Casino / Texas Hold 'Em Double Pack,2005,,6,36
9971,Judie no Atelier: Guramnat no Renkinjutsu - Toraware no Morito,2010,,4,244
9972,Lux-Pain (JP sales),2008,,11,71
9973,Away: Shuffle Dungeon,2008,E10+,4,36
9974,Big Mountain 2000,1998,,1,157
9975,Starshot: Space Circus Fever,1998,,2,53
9976,Charlie Blasts Territory,1999,,9,189
9977,Senko no Ronde DUO,2010,,10,504
9978,Knights of Honor,2004,E10+,12,505
9979,CIMA: The Enemy,2003,E,4,215
9980,Tokimeki Memorial Girl's Side 1st Love Plus,2009,,11,15
9981,The Inner World,2013,,11,506
9982,Katekyoo Hitman Reborn! Kizuna no Tag Battle,2010,,10,215
9983,Code Geass: Hangyaku no Lelouch,2007,,9,26
9984,Hudson x GReeeeN Live!? DeeeeS!?,2010,,6,69
9985,Daibakushou: Jinsei Gekijou,1995,,6,95
9986,Marble Madness / Klax,2005,E,5,85
9987,Downstream Panic!,2008,,9,11
9988,Suzumiya Haruhi no Chokuretsu,2009,,11,9
9989,DJ Max Portable 3,2010,E10+,6,464
9990,Boot Camp Academy,2010,E10+,9,75
9991,The Idolmaster: Gravure For You! Vol. 5,2012,,6,26
9992,S.Y.K Renshouden,2010,,11,324
9993,Empire Earth II,2005,T,12,24
9994,Hiiro no Kakera: Shin Tamayori Hime Denshou - Piece of Future,2011,,11,324
9995,Pet Alien: An Intergalactic Puzzlepalooza,2007,E,9,103
9996,Nectaris: Military Madness,1998,,12,69
9997,Galaxy Angel II: Mugen Kairou no Kagi,2007,,12,309
9998,D.C.I.F.: Da Capo Innocent Finale,2009,,11,507
9999,Konpeki no Kantai,1995,,12,223
10000,BRAHMA Force: The Assault on Beltlogger 9,1996,,7,41
10001,Tenka-bito,2006,,12,9
10002,Hot Pixel,2007,T,5,11
10003,Doodle Hex,2008,,5,113
10004,Hyperdimension Neptunia Vs. Sega Hard Girls: Yume no Gattai Special,2015,,4,267
10005,Katekyoo Hitman Reborn! DS: Ore ga Boss! Saikyou Family Taisen,2009,,9,198
10006,Codename: Panzers Cold War,2009,T,12,11
10007,Samurai Spirits: Tenkaichi Kenkakuden,N/A,,10,54
10008,Robo Pit,1995,,10,508
10009,Story Hour: Adventures,2008,E,11,85
10010,Muv-Luv Alternative: Total Eclipse,2013,,8,358
10011,R-Type III: The Third Lightning,2004,E,7,85
10012,Heathcliff! The Fast and the Furriest,2010,E,3,216
10013,Darius Burst: Chronicle Saviours,2016,,9,275
10014,Blokus Portable: Steambot Championship,2006,E,5,36
10015,Medabots Girls Mission: Metabee Ver. / Rokusho Ver.,2016,,4,139
10016,Hakuouki,2008,,11,324
10017,Atomic Betty,2005,E,5,11
10018,"Princess Natasha: Student, Secret Agent, Princess",2006,,9,85
10019,Monster Hunter Frontier Online: Season 10,2011,,4,13
10020,Street Jam Basketball,2004,E,1,85
10021,Armored Core: Last Raven Portable,2010,T,8,228
10022,Master of Monsters: Disciples of Gaia,1997,,12,96
10023,Virtual Pool: Tournament Edition,2005,E,1,64
10024,Phantasy Star Online 2: Episode 3 Deluxe Package,2015,,9,9
10025,Nippon no Asoko de,2008,,6,4
10026,Higurashi no Naku Koro ni Iki,2015,,9,428
10027,Harley-Davidson: Road Trip,2010,E,3,161
10028,MeiQ no Chika Ni Shisu: A Maze to Eradicate Them All,2015,,4,324
10029,MapleStory DS,2010,,4,510
10030,Playmobil Top Agents,2010,E10+,9,272
10031,Popeye: Rush for Spinach,2005,E,2,11
10032,Blue Breaker: Ken Yorimo Hohoemi o,1996,,4,238
10033,BeatMania IIDX 15: DJ Troopers,2008,,8,15
10034,Gekiatsu!! Pachi Game Tamashi Vol. 1: CR Evangelion - Shinjitsu no Tsubasa,2011,,6,54
10035,Planet of the Apes,2001,E,9,6
10036,OZMAFIA!! -vivace-,2015,,11,498
10037,Drake & Josh: Talent Showdown,2007,,11,29
10038,Hissatsu Pachinko Collection 3,1995,,6,241
10039,Kung Fu Panda: Showdown of Legendary Legends,2015,E10+,9,242
10040,Oumagatoki: Kaidan Romance,2012,,9,501
10041,GTR Evolution,2008,E,3,11
10042,Mahjong Kakutou Club: Zenkoku Taisenban,2006,,6,15
10043,Hayate no Gotoku! Nightmare Paradise,2009,,11,15
10044,Sins of a Solar Empire,2008,T,12,113
10045,New Tokyo Legacy: Operation Babel,2015,,4,358
10046,HappinessCharge PreCure! Kawarun Collection,2014,,6,26
10047,Nanashi no Game Me,2009,,9,16
10048,DICE: DNA Integrated Cybernetic Enterprises,2005,E10+,7,26
10049,Treasure Gaust: Gaust Diver Crimson Red / Deep Purple,2007,,9,26
10050,Megpoid the Music#,2013,,6,419
10051,Boulder Dash: Rocks!,2007,,5,414
10052,Grid Runner,1996,,9,18
10053,Saihai no Yukue,2008,,12,49
10054,Metal Dungeon,2002,T,4,350
10055,Guitar Freaks V & DrumMania V,2006,,8,15
10056,Tago Akira no Atama no Taisou Dai-1-Shuu: Nazotoki Sekai Isshuu Ryokou,2009,,11,38
10057,Triple Pack: Xbox Live Arcade Compilation,2011,T,6,2
10058,Gekido Advance: Kintaro's Revenge,2002,T,9,85
10059,Power Poke Dash,2006,,1,15
10060,Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 4: Shinseiki Evangelion - Saigo no Mono,2009,,6,59
10061,Detective Opera: Milky Holmes 2,2012,,11,511
10062,Nisekoi: Yomeiri!?,2014,,11,15
10063,Blaze Union: Story to Reach the Future,2010,,4,323
10064,Commander: Conquest of the Americas,2010,T,12,311
10065,Race Driver 2006,2006,T,3,35
10066,Higurashi no Naku Koro ni Kizuna: Dai-Yon-Kan - Kizuna,2010,,11,80
10067,Samurai Warriors: Sanada Maru,2016,,9,49
10068,Buffy the Vampire Slayer: Wrath of the Darkhul King,2003,T,9,29
10069,Battlefield 1942: The WW II Anthology,2004,,7,8
10070,Genkai Tokki: Seven Pirates,2016,,4,267
10071,Gekiatsu!! Pachi Game Tamashi Vol. 2: CR Evangelion - Shinjitsu no Tsubasa,2011,,6,54
10072,Parfait,2015,,11,499
10073,Roadsters,2000,,3,104
10074,DeathSmiles II,2010,,7,361
10075,The Great Mystery Hidden Object Package 5,2015,,11,144
10076,Kenka Bancho Otome,2016,,9,186
10077,Calcio Bit,2006,,1,1
10078,Whiteout,2002,T,3,15
10079,Galaxy Angel II: Zettairyouiki no Tobira,2006,,12,309
10080,Hyakumanton no Bara Bara,2010,,12,4
10081,Superdimension Neptune vs Sega Hard Girls,2016,T,4,343
10082,The Talos Principle,2015,E10+,5,512
10083,Hajime no Ippo: The Fighting,2002,,10,182
10084,Sokukoku no Kusabi: Hiiro no Kakera 3 Portable,2010,,11,324
10085,Spectral Souls: Resurrection of the Ethereal Empires,2005,T,4,324
10086,Syberia II,2004,T,11,6
10087,Motor Trend presents Lotus Challenge,2003,E,3,350
10088,Braid,2009,E10+,2,513
10089,Gudetama: Hanjuku de Tanomuwa,2015,,9,139
10090,Bleach DS 4th: Flame Bringer,2009,,9,9
10091,Pacific Liberator,2009,T,9,75
